user_id,total_orders,avg_days_between_orders
117555,18,17.235294117647058
117556,20,6.105263157894737
117557,4,4.666666666666667
117558,32,10.129032258064516
117559,15,12.785714285714286
117560,5,27.0
117561,4,21.666666666666668
117562,49,7.479166666666667
117563,5,23.75
117564,4,15.666666666666666
117565,51,7.26
117566,7,25.5
117567,18,12.235294117647058
117568,18,13.058823529411764
117569,4,8.0
117570,9,7.75
117571,20,12.421052631578947
117572,17,5.5
117573,85,4.345238095238095
117574,11,12.7
117575,48,7.574468085106383
117576,14,15.153846153846153
117577,8,14.0
117578,4,22.333333333333332
117579,18,13.176470588235293
117580,5,13.5
117581,6,27.0
117582,50,7.26530612244898
117583,31,3.533333333333333
117584,6,8.4
117585,6,18.8
117586,30,10.96551724137931
117587,9,29.75
117588,8,17.571428571428573
117589,7,10.0
117590,4,27.333333333333332
117591,13,19.833333333333332
117592,5,17.0
117593,5,30.0
117594,25,11.875
117595,35,7.411764705882353
117596,7,15.166666666666666
117597,25,9.75
117598,21,4.25
117599,12,20.363636363636363
117600,4,18.333333333333332
117601,10,23.88888888888889
117602,4,24.333333333333332
117603,5,24.0
117604,18,18.941176470588236
117605,58,6.140350877192983
117606,6,16.6
117607,8,22.571428571428573
117608,5,28.25
117609,4,2.3333333333333335
117610,15,15.285714285714286
117611,6,9.6
117612,5,22.0
117613,5,4.0
117614,4,15.0
117615,23,11.181818181818182
117616,12,17.545454545454547
117617,24,12.608695652173912
117618,6,29.6
117619,14,12.307692307692308
117620,5,23.0
117621,14,21.692307692307693
117622,48,7.468085106382978
117623,50,7.428571428571429
117624,4,2.6666666666666665
117625,40,9.153846153846153
117626,7,22.333333333333332
117627,8,12.142857142857142
117628,44,8.44186046511628
117629,5,30.0
117630,26,7.28
117631,41,9.125
117632,9,26.375
117633,8,6.142857142857143
117634,46,7.888888888888889
117635,19,17.333333333333332
117636,8,7.285714285714286
117637,19,16.055555555555557
117638,22,15.047619047619047
117639,28,12.851851851851851
117640,12,12.909090909090908
117641,9,13.125
117642,23,14.090909090909092
117643,12,12.363636363636363
117644,12,20.636363636363637
117645,34,10.93939393939394
117646,23,12.409090909090908
117647,25,11.708333333333334
117648,17,13.5625
117649,4,26.0
117650,12,20.363636363636363
117651,5,28.75
117652,5,20.25
117653,25,9.583333333333334
117654,13,16.916666666666668
117655,7,19.5
117656,8,18.0
117657,34,8.333333333333334
117658,46,7.688888888888889
117659,7,18.833333333333332
117660,5,10.25
117661,36,10.4
117662,14,8.615384615384615
117663,5,20.0
117664,14,17.076923076923077
117665,34,10.787878787878787
117666,44,8.186046511627907
117667,6,13.0
117668,15,20.571428571428573
117669,23,12.409090909090908
117670,15,18.928571428571427
117671,5,13.5
117672,49,7.458333333333333
117673,4,11.0
117674,28,5.333333333333333
117675,31,11.666666666666666
117676,13,14.916666666666666
117677,4,26.0
117678,9,17.25
117679,18,15.294117647058824
117680,24,12.0
117681,10,6.444444444444445
117682,11,20.6
117683,12,8.363636363636363
117684,8,17.285714285714285
117685,5,19.0
117686,14,14.461538461538462
117687,56,6.454545454545454
117688,41,7.775
117689,8,18.142857142857142
117690,14,17.53846153846154
117691,14,17.846153846153847
117692,22,6.761904761904762
117693,76,4.693333333333333
117694,24,13.26086956521739
117695,27,13.384615384615385
117696,4,27.333333333333332
117697,5,15.0
117698,57,4.571428571428571
117699,5,14.5
117700,7,26.166666666666668
117701,9,25.625
117702,6,21.8
117703,33,8.875
117704,6,26.2
117705,24,11.347826086956522
117706,9,17.75
117707,16,14.733333333333333
117708,5,19.25
117709,6,26.8
117710,45,8.204545454545455
117711,8,17.571428571428573
117712,4,30.0
117713,5,30.0
117714,4,24.333333333333332
117715,7,27.666666666666668
117716,5,11.5
117717,17,12.25
117718,100,2.1313131313131315
117719,34,7.515151515151516
117720,18,12.176470588235293
117721,6,9.2
117722,13,18.0
117723,12,7.909090909090909
117724,6,23.0
117725,8,19.428571428571427
117726,30,11.0
117727,8,18.428571428571427
117728,9,13.875
117729,16,14.133333333333333
117730,37,8.944444444444445
117731,24,15.73913043478261
117732,14,6.3076923076923075
117733,18,16.58823529411765
117734,10,14.333333333333334
117735,11,9.1
117736,54,6.547169811320755
117737,4,29.333333333333332
117738,13,18.416666666666668
117739,6,11.0
117740,85,4.345238095238095
117741,6,27.4
117742,6,28.8
117743,6,22.0
117744,6,23.6
117745,10,12.666666666666666
117746,23,7.590909090909091
117747,8,5.0
117748,4,24.333333333333332
117749,5,16.75
117750,4,4.333333333333333
117751,5,25.5
117752,100,3.01010101010101
117753,7,20.0
117754,5,15.5
117755,6,21.8
117756,26,11.48
117757,7,15.333333333333334
117758,4,17.666666666666668
117759,22,14.380952380952381
117760,12,24.363636363636363
117761,12,20.454545454545453
117762,10,9.0
117763,4,18.333333333333332
117764,8,11.571428571428571
117765,8,9.0
117766,8,11.0
117767,10,17.333333333333332
117768,12,16.181818181818183
117769,4,21.0
117770,10,16.77777777777778
117771,7,25.333333333333332
117772,17,18.1875
117773,53,7.0
117774,7,10.166666666666666
117775,4,18.333333333333332
117776,9,9.5
117777,16,18.466666666666665
117778,17,13.875
117779,4,22.333333333333332
117780,4,14.0
117781,6,17.6
117782,5,23.25
117783,20,11.263157894736842
117784,29,10.928571428571429
117785,5,20.25
117786,8,22.285714285714285
117787,9,20.0
117788,10,14.666666666666666
117789,90,4.078651685393258
117790,4,21.666666666666668
117791,12,7.7272727272727275
117792,11,19.8
117793,6,14.6
117794,7,7.166666666666667
117795,9,19.0
117796,7,28.333333333333332
117797,23,15.272727272727273
117798,24,12.173913043478262
117799,12,20.09090909090909
117800,8,13.142857142857142
117801,4,10.666666666666666
117802,28,10.62962962962963
117803,9,22.875
117804,17,19.8125
117805,4,27.666666666666668
117806,18,12.941176470588236
117807,15,13.0
117808,19,17.333333333333332
117809,6,6.0
117810,11,13.3
117811,5,7.5
117812,4,4.666666666666667
117813,7,15.0
117814,49,7.458333333333333
117815,6,10.6
117816,4,29.666666666666668
117817,9,22.0
117818,21,9.95
117819,4,28.0
117820,8,21.571428571428573
117821,7,18.666666666666668
117822,24,5.173913043478261
117823,6,17.0
117824,20,14.789473684210526
117825,9,17.0
117826,9,17.625
117827,9,12.25
117828,7,26.5
117829,8,20.0
117830,10,6.777777777777778
117831,20,17.263157894736842
117832,4,21.333333333333332
117833,30,10.344827586206897
117834,10,18.22222222222222
117835,11,19.6
117836,6,28.6
117837,30,9.0
117838,5,25.75
117839,19,10.944444444444445
117840,9,19.5
117841,82,4.493827160493828
117842,11,13.5
117843,11,8.3
117844,4,19.333333333333332
117845,5,27.0
117846,19,14.055555555555555
117847,4,22.333333333333332
117848,33,11.03125
117849,14,13.384615384615385
117850,6,30.0
117851,8,27.0
117852,4,19.666666666666668
117853,13,17.583333333333332
117854,21,11.4
117855,8,21.285714285714285
117856,9,11.5
117857,4,30.0
117858,5,27.0
117859,7,23.666666666666668
117860,5,27.0
117861,4,30.0
117862,28,10.703703703703704
117863,10,14.0
117864,8,18.571428571428573
117865,13,12.416666666666666
117866,4,13.0
117867,70,5.173913043478261
117868,11,7.4
117869,8,27.428571428571427
117870,13,19.0
117871,5,18.5
117872,19,7.333333333333333
117873,6,24.2
117874,10,5.888888888888889
117875,7,18.833333333333332
117876,4,13.333333333333334
117877,5,20.75
117878,6,22.0
117879,4,21.0
117880,6,17.2
117881,16,9.733333333333333
117882,20,14.157894736842104
117883,7,17.333333333333332
117884,19,15.777777777777779
117885,7,7.666666666666667
117886,5,24.75
117887,6,23.8
117888,11,21.8
117889,18,19.294117647058822
117890,100,3.323232323232323
117891,11,11.5
117892,11,12.1
117893,15,15.214285714285714
117894,7,16.333333333333332
117895,12,15.636363636363637
117896,18,16.0
117897,18,12.529411764705882
117898,16,22.733333333333334
117899,5,19.25
117900,18,11.294117647058824
117901,17,14.75
117902,19,18.11111111111111
117903,24,11.521739130434783
117904,61,4.9
117905,21,15.7
117906,15,9.785714285714286
117907,28,9.814814814814815
117908,6,17.8
117909,7,17.0
117910,13,19.75
117911,19,16.61111111111111
117912,5,23.5
117913,17,17.1875
117914,15,13.928571428571429
117915,22,7.333333333333333
117916,6,16.4
117917,41,6.925
117918,22,6.666666666666667
117919,11,6.0
117920,22,12.761904761904763
117921,22,13.523809523809524
117922,5,24.25
117923,5,23.75
117924,96,3.8210526315789473
117925,7,10.166666666666666
117926,13,17.833333333333332
117927,10,26.333333333333332
117928,5,30.0
117929,20,9.263157894736842
117930,4,7.0
117931,18,4.9411764705882355
117932,4,21.0
117933,8,17.714285714285715
117934,4,23.0
117935,9,18.875
117936,4,30.0
117937,13,13.166666666666666
117938,8,21.285714285714285
117939,16,16.266666666666666
117940,7,21.833333333333332
117941,9,23.375
117942,22,9.285714285714286
117943,7,11.0
117944,98,2.577319587628866
117945,16,20.533333333333335
117946,5,24.0
117947,5,12.75
117948,10,13.444444444444445
117949,6,24.6
117950,7,26.666666666666668
117951,28,11.11111111111111
117952,9,21.5
117953,5,22.5
117954,10,18.555555555555557
117955,13,20.416666666666668
117956,21,15.2
117957,7,19.5
117958,9,13.125
117959,6,19.6
117960,7,16.333333333333332
117961,6,8.6
117962,5,24.0
117963,45,8.136363636363637
117964,9,13.75
117965,8,11.142857142857142
117966,11,20.1
117967,9,13.375
117968,7,12.333333333333334
117969,19,17.88888888888889
117970,23,12.5
117971,5,21.75
117972,10,12.777777777777779
117973,12,17.727272727272727
117974,7,21.0
117975,11,17.2
117976,23,8.909090909090908
117977,7,22.666666666666668
117978,5,10.5
117979,12,20.181818181818183
117980,11,10.7
117981,10,17.666666666666668
117982,4,22.333333333333332
117983,7,23.333333333333332
117984,25,14.166666666666666
117985,26,13.0
117986,16,19.4
117987,17,15.4375
117988,4,22.333333333333332
117989,22,15.523809523809524
117990,4,21.666666666666668
117991,4,15.666666666666666
117992,12,10.272727272727273
117993,56,5.181818181818182
117994,29,9.464285714285714
117995,12,15.363636363636363
117996,10,19.555555555555557
117997,31,8.3
117998,6,13.8
117999,9,20.125
118000,4,24.0
118001,5,24.5
118002,12,16.818181818181817
118003,6,15.8
118004,5,19.5
118005,20,13.578947368421053
118006,8,25.571428571428573
118007,7,11.166666666666666
118008,5,24.75
118009,13,14.333333333333334
118010,7,25.0
118011,5,22.25
118012,4,24.666666666666668
118013,31,10.6
118014,6,28.0
118015,15,16.5
118016,15,6.285714285714286
118017,58,6.350877192982456
118018,5,8.5
118019,17,7.625
118020,11,17.9
118021,20,12.210526315789474
118022,22,10.857142857142858
118023,10,20.11111111111111
118024,12,20.363636363636363
118025,9,18.125
118026,9,22.875
118027,4,17.333333333333332
118028,7,19.166666666666668
118029,4,25.0
118030,8,23.285714285714285
118031,18,14.705882352941176
118032,7,19.333333333333332
118033,7,12.0
118034,61,5.966666666666667
118035,20,16.105263157894736
118036,24,10.782608695652174
118037,4,28.333333333333332
118038,4,22.333333333333332
118039,13,20.5
118040,28,12.444444444444445
118041,32,5.67741935483871
118042,8,22.142857142857142
118043,7,10.166666666666666
118044,65,5.625
118045,4,9.333333333333334
118046,5,9.25
118047,13,20.916666666666668
118048,49,6.9375
118049,6,25.0
118050,58,6.350877192982456
118051,25,14.333333333333334
118052,8,5.0
118053,69,4.544117647058823
118054,8,20.571428571428573
118055,14,17.615384615384617
118056,19,16.444444444444443
118057,10,17.11111111111111
118058,23,11.136363636363637
118059,9,7.375
118060,22,13.761904761904763
118061,11,20.2
118062,4,23.333333333333332
118063,5,15.5
118064,26,11.8
118065,45,7.181818181818182
118066,12,25.181818181818183
118067,57,6.375
118068,51,2.3
118069,6,20.0
118070,11,20.8
118071,8,4.714285714285714
118072,11,16.1
118073,7,11.5
118074,5,8.75
118075,42,8.75609756097561
118076,12,15.636363636363637
118077,12,24.90909090909091
118078,19,12.833333333333334
118079,6,19.8
118080,9,19.625
118081,12,20.181818181818183
118082,27,8.26923076923077
118083,15,13.857142857142858
118084,4,30.0
118085,4,7.333333333333333
118086,27,13.153846153846153
118087,8,5.142857142857143
118088,24,10.869565217391305
118089,18,17.705882352941178
118090,32,11.064516129032258
118091,70,5.231884057971015
118092,47,7.782608695652174
118093,14,7.384615384615385
118094,6,22.2
118095,6,25.2
118096,10,21.0
118097,10,19.0
118098,12,7.454545454545454
118099,5,20.5
118100,6,20.0
118101,75,4.9324324324324325
118102,7,21.0
118103,9,4.875
118104,10,14.0
118105,31,8.633333333333333
118106,4,26.0
118107,31,9.966666666666667
118108,4,26.0
118109,6,25.8
118110,40,6.743589743589744
118111,6,5.4
118112,23,12.318181818181818
118113,5,20.75
118114,4,30.0
118115,7,19.0
118116,10,18.666666666666668
118117,16,13.2
118118,6,30.0
118119,7,21.833333333333332
118120,6,18.4
118121,30,11.379310344827585
118122,4,25.666666666666668
118123,6,22.6
118124,24,15.130434782608695
118125,4,30.0
118126,17,5.6875
118127,7,29.666666666666668
118128,30,11.068965517241379
118129,39,7.973684210526316
118130,33,9.84375
118131,6,17.8
118132,61,6.066666666666666
118133,6,23.2
118134,50,7.224489795918367
118135,35,10.264705882352942
118136,55,6.7407407407407405
118137,22,14.142857142857142
118138,48,6.808510638297872
118139,7,8.333333333333334
118140,7,21.5
118141,24,8.347826086956522
118142,5,14.75
118143,4,19.333333333333332
118144,8,24.714285714285715
118145,15,19.5
118146,53,6.980769230769231
118147,24,9.695652173913043
118148,14,13.692307692307692
118149,10,13.666666666666666
118150,6,15.8
118151,4,21.333333333333332
118152,26,9.48
118153,14,14.23076923076923
118154,25,4.083333333333333
118155,6,26.2
118156,9,14.5
118157,4,30.0
118158,7,27.166666666666668
118159,34,10.636363636363637
118160,4,18.0
118161,16,20.066666666666666
118162,14,15.0
118163,7,10.5
118164,51,7.06
118165,18,9.058823529411764
118166,6,8.2
118167,12,21.09090909090909
118168,7,11.166666666666666
118169,5,16.0
118170,7,6.166666666666667
118171,12,13.454545454545455
118172,10,7.222222222222222
118173,21,9.35
118174,58,6.385964912280702
118175,9,19.375
118176,9,25.125
118177,4,19.0
118178,22,13.047619047619047
118179,11,24.8
118180,5,22.5
118181,29,12.214285714285714
118182,8,13.428571428571429
118183,9,22.25
118184,4,18.666666666666668
118185,94,3.6021505376344085
118186,21,16.3
118187,8,26.857142857142858
118188,4,14.0
118189,4,29.0
118190,10,24.666666666666668
118191,43,8.571428571428571
118192,5,18.0
118193,4,21.0
118194,4,30.0
118195,12,9.0
118196,7,5.666666666666667
118197,28,11.555555555555555
118198,26,8.12
118199,4,13.0
118200,7,14.5
118201,4,11.666666666666666
118202,4,19.0
118203,14,5.846153846153846
118204,13,20.333333333333332
118205,27,12.307692307692308
118206,8,19.714285714285715
118207,7,17.666666666666668
118208,56,6.218181818181818
118209,4,9.333333333333334
118210,14,5.461538461538462
118211,25,13.5
118212,4,26.333333333333332
118213,10,12.88888888888889
118214,5,5.25
118215,26,13.76
118216,7,21.833333333333332
118217,6,12.2
118218,100,2.3737373737373737
118219,17,14.75
118220,39,9.289473684210526
118221,100,3.4545454545454546
118222,8,13.714285714285714
118223,19,10.166666666666666
118224,5,21.0
118225,14,11.307692307692308
118226,12,14.727272727272727
118227,39,8.973684210526315
118228,21,5.55
118229,7,21.166666666666668
118230,9,24.75
118231,8,18.714285714285715
118232,13,21.5
118233,11,17.9
118234,4,15.333333333333334
118235,12,19.636363636363637
118236,35,10.676470588235293
118237,21,9.05
118238,5,29.25
118239,7,21.166666666666668
118240,21,11.7
118241,9,24.5
118242,8,10.0
118243,8,11.857142857142858
118244,8,10.0
118245,9,22.875
118246,6,25.4
118247,12,9.545454545454545
118248,5,30.0
118249,6,20.0
118250,10,15.666666666666666
118251,10,18.666666666666668
118252,19,16.88888888888889
118253,18,8.117647058823529
118254,35,10.5
118255,7,11.666666666666666
118256,6,26.6
118257,5,13.75
118258,24,10.695652173913043
118259,4,24.333333333333332
118260,7,16.166666666666668
118261,5,13.0
118262,45,5.045454545454546
118263,6,8.0
118264,22,10.666666666666666
118265,9,12.25
118266,7,13.5
118267,9,15.125
118268,57,5.410714285714286
118269,4,27.333333333333332
118270,13,21.416666666666668
118271,8,7.857142857142857
118272,9,29.375
118273,5,13.5
118274,4,29.333333333333332
118275,18,8.764705882352942
118276,4,9.666666666666666
118277,15,18.714285714285715
118278,28,10.0
118279,6,21.0
118280,9,22.0
118281,11,15.3
118282,31,12.066666666666666
118283,5,21.5
118284,4,18.333333333333332
118285,15,5.142857142857143
118286,6,12.8
118287,16,14.866666666666667
118288,20,12.894736842105264
118289,8,12.142857142857142
118290,6,7.8
118291,5,11.25
118292,15,14.857142857142858
118293,6,23.8
118294,8,29.714285714285715
118295,72,5.126760563380282
118296,7,19.333333333333332
118297,91,3.033333333333333
118298,9,26.625
118299,21,4.5
118300,27,10.346153846153847
118301,93,3.967391304347826
118302,9,16.0
118303,10,10.222222222222221
118304,9,25.25
118305,9,15.75
118306,20,15.105263157894736
118307,7,24.0
118308,12,12.363636363636363
118309,17,17.0625
118310,10,15.0
118311,8,15.142857142857142
118312,4,24.0
118313,25,6.791666666666667
118314,21,16.45
118315,4,28.666666666666668
118316,13,17.166666666666668
118317,17,12.25
118318,8,24.0
118319,11,22.3
118320,8,16.428571428571427
118321,5,25.5
118322,5,19.75
118323,8,10.142857142857142
118324,25,7.875
118325,42,8.78048780487805
118326,8,9.857142857142858
118327,5,30.0
118328,66,5.384615384615385
118329,20,7.684210526315789
118330,35,5.5588235294117645
118331,7,28.166666666666668
118332,4,30.0
118333,55,6.7592592592592595
118334,12,14.363636363636363
118335,91,4.044444444444444
118336,55,6.462962962962963
118337,20,13.368421052631579
118338,18,16.176470588235293
118339,13,13.25
118340,22,13.952380952380953
118341,17,20.5
118342,8,5.857142857142857
118343,33,10.78125
118344,4,29.333333333333332
118345,10,22.666666666666668
118346,5,7.0
118347,5,19.5
118348,17,17.875
118349,7,7.166666666666667
118350,56,6.6
118351,7,17.5
118352,5,24.5
118353,4,21.666666666666668
118354,4,30.0
118355,28,10.88888888888889
118356,10,14.11111111111111
118357,30,9.89655172413793
118358,35,8.0
118359,5,30.0
118360,4,30.0
118361,8,18.857142857142858
118362,13,23.416666666666668
118363,4,24.333333333333332
118364,33,10.9375
118365,7,14.0
118366,14,16.153846153846153
118367,16,14.8
118368,11,19.2
118369,12,15.181818181818182
118370,18,10.588235294117647
118371,19,14.222222222222221
118372,8,10.285714285714286
118373,8,17.571428571428573
118374,46,7.7555555555555555
118375,8,16.571428571428573
118376,13,19.5
118377,4,30.0
118378,24,3.8260869565217392
118379,48,7.404255319148936
118380,36,8.714285714285714
118381,22,10.428571428571429
118382,10,25.22222222222222
118383,13,4.666666666666667
118384,12,2.727272727272727
118385,13,16.75
118386,11,18.7
118387,4,30.0
118388,13,9.25
118389,17,16.3125
118390,6,28.4
118391,9,17.5
118392,12,20.454545454545453
118393,10,10.444444444444445
118394,17,19.625
118395,4,21.333333333333332
118396,35,10.323529411764707
118397,10,17.666666666666668
118398,16,21.4
118399,14,19.846153846153847
118400,20,14.631578947368421
118401,64,5.619047619047619
118402,10,17.333333333333332
118403,63,5.741935483870968
118404,70,5.2898550724637685
118405,69,3.25
118406,10,19.11111111111111
118407,24,12.130434782608695
118408,5,6.5
118409,7,13.833333333333334
118410,19,6.888888888888889
118411,11,26.2
118412,35,8.911764705882353
118413,12,21.454545454545453
118414,4,30.0
118415,19,16.88888888888889
118416,6,16.4
118417,30,12.241379310344827
118418,4,9.333333333333334
118419,41,8.1
118420,10,24.77777777777778
118421,20,18.736842105263158
118422,8,9.285714285714286
118423,16,5.333333333333333
118424,12,14.454545454545455
118425,8,9.285714285714286
118426,9,5.5
118427,8,21.428571428571427
118428,5,27.5
118429,31,7.9
118430,18,4.764705882352941
118431,7,15.833333333333334
118432,47,5.913043478260869
118433,22,13.142857142857142
118434,4,11.333333333333334
118435,9,18.75
118436,8,20.571428571428573
118437,4,17.333333333333332
118438,12,16.636363636363637
118439,8,20.0
118440,12,16.727272727272727
118441,12,18.0
118442,7,18.666666666666668
118443,6,29.4
118444,7,21.833333333333332
118445,5,23.5
118446,5,29.5
118447,6,8.8
118448,23,13.772727272727273
118449,21,8.95
118450,7,16.0
118451,11,28.8
118452,8,9.0
118453,9,18.25
118454,13,20.916666666666668
118455,9,10.5
118456,16,12.133333333333333
118457,12,18.454545454545453
118458,15,14.357142857142858
118459,37,9.722222222222221
118460,4,23.666666666666668
118461,27,13.884615384615385
118462,36,8.371428571428572
118463,4,18.333333333333332
118464,6,9.6
118465,13,12.833333333333334
118466,8,11.0
118467,4,20.333333333333332
118468,7,20.833333333333332
118469,18,16.058823529411764
118470,31,8.633333333333333
118471,11,27.4
118472,8,8.714285714285714
118473,20,15.105263157894736
118474,5,28.25
118475,4,17.0
118476,4,14.0
118477,4,30.0
118478,8,22.285714285714285
118479,10,19.333333333333332
118480,22,11.380952380952381
118481,5,9.75
118482,8,24.571428571428573
118483,9,14.125
118484,15,12.071428571428571
118485,5,22.5
118486,14,8.615384615384615
118487,11,21.1
118488,21,10.2
118489,23,7.7727272727272725
118490,40,9.051282051282051
118491,30,11.241379310344827
118492,4,22.0
118493,7,13.0
118494,26,10.2
118495,15,16.714285714285715
118496,11,21.1
118497,4,30.0
118498,12,22.454545454545453
118499,6,23.8
118500,5,12.5
118501,8,26.428571428571427
118502,17,14.5625
118503,7,11.666666666666666
118504,14,22.46153846153846
118505,56,6.509090909090909
118506,51,6.92
118507,4,3.0
118508,5,20.25
118509,14,17.46153846153846
118510,5,23.25
118511,8,10.285714285714286
118512,5,29.5
118513,29,11.821428571428571
118514,31,11.133333333333333
118515,19,11.555555555555555
118516,4,26.0
118517,5,13.75
118518,10,16.444444444444443
118519,4,5.666666666666667
118520,30,11.96551724137931
118521,12,15.181818181818182
118522,8,17.285714285714285
118523,14,14.615384615384615
118524,7,21.666666666666668
118525,13,20.25
118526,18,14.117647058823529
118527,12,8.0
118528,12,7.0
118529,15,17.285714285714285
118530,82,4.481481481481482
118531,36,9.82857142857143
118532,12,12.090909090909092
118533,8,8.285714285714286
118534,4,14.0
118535,13,17.083333333333332
118536,8,24.571428571428573
118537,11,21.5
118538,12,23.454545454545453
118539,4,21.666666666666668
118540,43,8.261904761904763
118541,20,12.578947368421053
118542,30,12.448275862068966
118543,22,11.476190476190476
118544,5,29.0
118545,10,16.555555555555557
118546,6,14.6
118547,6,30.0
118548,18,19.41176470588235
118549,7,14.666666666666666
118550,24,12.608695652173912
118551,6,16.8
118552,4,20.333333333333332
118553,6,28.4
118554,9,20.75
118555,4,20.333333333333332
118556,34,10.878787878787879
118557,5,25.5
118558,11,8.0
118559,10,14.333333333333334
118560,5,16.5
118561,25,13.083333333333334
118562,18,12.882352941176471
118563,6,12.8
118564,68,5.402985074626866
118565,5,30.0
118566,34,10.303030303030303
118567,11,23.0
118568,9,15.125
118569,48,7.042553191489362
118570,20,11.0
118571,5,25.0
118572,17,12.9375
118573,29,6.214285714285714
118574,9,19.5
118575,28,11.333333333333334
118576,10,24.444444444444443
118577,30,9.241379310344827
118578,6,5.6
118579,7,12.833333333333334
118580,34,10.787878787878787
118581,28,11.88888888888889
118582,9,23.5
118583,4,12.333333333333334
118584,5,20.75
118585,28,8.185185185185185
118586,6,7.2
118587,20,16.157894736842106
118588,4,30.0
118589,41,8.75
118590,5,26.75
118591,7,20.666666666666668
118592,4,24.666666666666668
118593,11,23.0
118594,29,12.75
118595,5,30.0
118596,23,13.681818181818182
118597,10,26.88888888888889
118598,9,21.375
118599,12,21.545454545454547
118600,42,8.878048780487806
118601,15,21.571428571428573
118602,18,18.235294117647058
118603,19,17.666666666666668
118604,16,20.266666666666666
118605,14,19.307692307692307
118606,10,10.777777777777779
118607,8,16.142857142857142
118608,45,7.863636363636363
118609,99,3.2755102040816326
118610,9,16.0
118611,52,7.117647058823529
118612,16,12.733333333333333
118613,38,3.5945945945945947
118614,9,12.875
118615,12,12.454545454545455
118616,17,6.125
118617,62,3.7049180327868854
118618,21,16.0
118619,7,15.5
118620,4,14.333333333333334
118621,9,21.875
118622,18,9.764705882352942
118623,18,11.117647058823529
118624,5,7.25
118625,68,5.432835820895522
118626,39,7.815789473684211
118627,11,17.3
118628,5,30.0
118629,17,19.0625
118630,6,28.0
118631,5,22.0
118632,8,19.428571428571427
118633,9,19.5
118634,15,8.428571428571429
118635,4,19.333333333333332
118636,26,7.56
118637,11,20.2
118638,8,25.571428571428573
118639,12,19.272727272727273
118640,6,12.8
118641,8,14.571428571428571
118642,7,21.833333333333332
118643,12,19.363636363636363
118644,30,6.137931034482759
118645,4,25.666666666666668
118646,38,9.162162162162161
118647,4,9.333333333333334
118648,9,23.625
118649,24,11.652173913043478
118650,19,17.166666666666668
118651,56,6.6
118652,17,15.75
118653,7,26.0
118654,4,30.0
118655,11,16.2
118656,19,10.666666666666666
118657,4,17.0
118658,7,23.333333333333332
118659,13,7.75
118660,19,7.833333333333333
118661,6,19.2
118662,6,19.2
118663,40,7.051282051282051
118664,11,14.9
118665,5,13.5
118666,11,9.0
118667,6,26.6
118668,37,8.666666666666666
118669,49,7.375
118670,14,19.0
118671,4,27.0
118672,9,14.5
118673,5,28.5
118674,20,14.31578947368421
118675,19,12.61111111111111
118676,10,13.88888888888889
118677,4,22.0
118678,33,10.65625
118679,23,5.363636363636363
118680,29,9.678571428571429
118681,11,18.4
118682,11,22.5
118683,7,14.5
118684,9,18.25
118685,100,1.3232323232323233
118686,4,21.666666666666668
118687,10,24.333333333333332
118688,45,7.659090909090909
118689,7,17.0
118690,12,15.454545454545455
118691,34,10.515151515151516
118692,15,12.428571428571429
118693,13,17.666666666666668
118694,5,15.75
118695,13,23.083333333333332
118696,15,8.857142857142858
118697,18,17.941176470588236
118698,10,23.555555555555557
118699,12,3.4545454545454546
118700,9,13.25
118701,11,17.0
118702,14,19.692307692307693
118703,52,6.96078431372549
118704,5,30.0
118705,21,8.85
118706,4,8.333333333333334
118707,25,12.791666666666666
118708,60,6.169491525423729
118709,5,16.75
118710,24,15.26086956521739
118711,39,9.552631578947368
118712,9,21.375
118713,67,5.409090909090909
118714,6,27.0
118715,15,17.571428571428573
118716,5,11.0
118717,37,9.444444444444445
118718,11,20.9
118719,6,26.2
118720,27,6.5
118721,4,26.333333333333332
118722,19,16.61111111111111
118723,7,22.5
118724,13,11.75
118725,6,7.8
118726,4,30.0
118727,25,13.166666666666666
118728,74,4.917808219178082
118729,7,11.166666666666666
118730,13,6.833333333333333
118731,9,15.25
118732,44,8.30232558139535
118733,6,26.0
118734,17,10.375
118735,6,24.8
118736,42,6.926829268292683
118737,38,5.1891891891891895
118738,5,22.0
118739,5,22.5
118740,23,14.363636363636363
118741,15,13.714285714285714
118742,6,13.4
118743,4,10.333333333333334
118744,14,4.538461538461538
118745,12,6.363636363636363
118746,6,12.8
118747,13,18.916666666666668
118748,4,21.0
118749,56,6.181818181818182
118750,9,7.875
118751,19,16.72222222222222
118752,39,9.342105263157896
118753,5,23.25
118754,5,18.25
118755,96,3.7157894736842105
118756,10,17.77777777777778
118757,6,19.6
118758,13,21.416666666666668
118759,13,7.0
118760,10,20.444444444444443
118761,5,27.0
118762,8,26.428571428571427
118763,12,6.363636363636363
118764,8,24.428571428571427
118765,22,10.0
118766,12,18.818181818181817
118767,8,21.285714285714285
118768,6,9.6
118769,8,27.714285714285715
118770,22,12.619047619047619
118771,6,15.8
118772,8,15.0
118773,5,26.0
118774,23,15.954545454545455
118775,4,20.666666666666668
118776,73,5.069444444444445
118777,7,16.166666666666668
118778,33,11.0625
118779,18,14.823529411764707
118780,12,17.0
118781,32,10.290322580645162
118782,12,10.0
118783,4,9.666666666666666
118784,15,12.428571428571429
118785,47,5.826086956521739
118786,7,16.166666666666668
118787,8,28.285714285714285
118788,20,14.68421052631579
118789,40,8.538461538461538
118790,20,16.0
118791,5,29.25
118792,4,25.333333333333332
